,React,Product
11810,COc1cc(=O)c2c(C)cccc2[nH]c1=O,Cc1cccc2[nH]c(=O)c(O)cc(=O)c12
11811,O=C(Nc1cnc(-c2ccccn2)nc1O)OCc1ccccc1,Nc1cnc(-c2ccccn2)nc1O
11812,COC(=O)c1cc(-c2c(C(C)C)cnn2C)c(C)s1,Cc1sc(C(=O)O)cc1-c1c(C(C)C)cnn1C
11813,COC(=O)c1csc2ccccc12,O=C(O)c1csc2ccccc12
11814,CC(=O)c1ccc(NS(C)(=O)=O)c(Nc2ccc(F)cc2F)c1,CC(O)c1ccc(NS(C)(=O)=O)c(Nc2ccc(F)cc2F)c1
11815,CCOC(=O)c1oc(N2CCCC2)cc1C,Cc1cc(N2CCCC2)oc1C(=O)O
11816,CC1(C)CCCCC(C)(C)C1=O,CC1(C)CCCCC(C)(C)C1O
11817,COC(=O)c1cncc(NC(=O)N2CCN(C(=O)c3cccc(OCCC4CCCCC4)c3)CC2)c1,O=C(Nc1cncc(CO)c1)N1CCN(C(=O)c2cccc(OCCC3CCCCC3)c2)CC1
11818,O=[N+]([O-])c1cccc2ccccc12,Nc1cccc2ccccc12
11819,COc1ccc(CN2Cc3c(-c4ccccc4Cl)cc(NC4CCN(C(C)(C)C)CC4)cc3N(c3c(Cl)cccc3Cl)C2=O)cc1,CC(C)(C)N1CCC(Nc2cc(-c3ccccc3Cl)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1
11820,CC(C)(C)[Si](C)(C)OC1CCN(c2cccc3c2ccn3-c2ccnc(NC3CCC(NS(C)(=O)=O)CC3)n2)C1,CS(=O)(=O)NC1CCC(Nc2nccc(-n3ccc4c(N5CCC(O)C5)cccc43)n2)CC1
11821,CCOC(OCC)C(C)N(Cc1cccc2ccccc12)C(=O)C(CC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21,CCOC(OCC)C(C)N(Cc1cccc2ccccc12)C(=O)C(N)CC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1
11822,CCOC(=O)c1cnc2c3ccccc3ccn2c1=O,CCOC(=O)c1cnc2n(c1=O)CCc1ccccc1-2
11823,CCN(CC)CCCNC(=O)Nc1cc(Oc2ccc([N+](=O)[O-])cc2C)ccn1,CCN(CC)CCCNC(=O)Nc1cc(Oc2ccc(N)cc2C)ccn1
11824,c1ccc(CN2CCc3[nH]c4ccccc4c3C2)cc1,c1ccc(CN2CCC3Nc4ccccc4C3C2)cc1
11825,CC(=O)Nc1ncc(-c2ccc(OC(C)=O)cc2)nc1Cc1ccccc1,CC(=O)Nc1ncc(-c2ccc(O)cc2)nc1Cc1ccccc1
11826,COC(=O)C=C1CCCCC1,COC(=O)CC1CCCCC1
11827,Cc1onc(-c2ccccc2)c1-c1cn(-c2ccc([N+](=O)[O-])cc2)c(COCc2ccccc2)n1,Cc1onc(-c2ccccc2)c1-c1cn(-c2ccc([N+](=O)[O-])cc2)c(CO)n1
11828,Cc1ccc(-c2nc(COC3CCCC(CCC(C)(C)C(=O)OC(C)(C)C)C3)c(C)o2)cc1,Cc1ccc(-c2nc(COC3CCCC(CCC(C)(C)C(=O)O)C3)c(C)o2)cc1
11829,O=C(NC1CN(C(C(=O)O)c2cc(Br)c(O)c(Br)c2)C1=O)C(=NO)c1ccc(OCCC(NC(=O)C(F)(F)F)C(=O)O)cc1,NC(CCOc1ccc(C(=NO)C(=O)NC2CN(C(C(=O)O)c3cc(Br)c(O)c(Br)c3)C2=O)cc1)C(=O)O
11830,COC(OC)c1ccc2cccnc2n1,COC(OC)c1ccc2c(n1)NCCC2
11831,COc1cccc2c1CCC1C2CC(=O)N1CC1CCCCC1,COc1cccc2c1CCC1C2CCN1CC1CCCCC1
11832,CCCCOc1ncc(C#C[Si](C)(C)C)cc1-c1nc2c(CC)n(CCN(C)C)nc2c(=O)[nH]1,C#Cc1cnc(OCCCC)c(-c2nc3c(CC)n(CCN(C)C)nc3c(=O)[nH]2)c1
11833,CC(C)(C)c1cccc2c1CCCC2(NC(CCCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1)O[SiH](c1ccccc1)c1ccccc1,CC(C)(C)c1cccc2c1CCCC2(O[SiH](c1ccccc1)c1ccccc1)N1CCCC1c1nc(-c2ccccc2)c(-c2ccccc2)o1
11834,CCc1nc[nH]c1CO,CCc1nc[nH]c1C=O
11835,Cc1cc(-c2nncn2C2CCCCO2)ccc1-c1cnc2c(n1)NC1(CC1)C(=O)N2,Cc1cc(-c2nnc[nH]2)ccc1-c1cnc2c(n1)NC1(CC1)C(=O)N2
11836,CC(C)(C)OC(=O)N1CC(Oc2nc3ccc(Br)cc3n2-c2ccnc(N)n2)C1,Nc1nccc(-n2c(OC3CNC3)nc3ccc(Br)cc32)n1
11837,CC(C)(C)OC(=O)N1CCN(Cc2ccc(Cl)cc2C(=O)N2CCOCC2)CC1,O=C(c1cc(Cl)ccc1CN1CCNCC1)N1CCOCC1
11838,COc1ccc(-c2ccc(C=CC3OC4OC(C)(C)OC4C3CCn3nnc4ccccc4c3=O)cc2)cc1,COc1ccc(-c2ccc(CCC3OC4OC(C)(C)OC4C3CCn3nnc4ccccc4c3=O)cc2)cc1
11839,COCCCCC1(CNC(=O)C2CC(NS(=O)(=O)c3ccc(CCC(=O)O)cc3)CN(C(=O)OC(C)(C)C)C2)c2ccccc2Oc2ccccc21,COCCCCC1(CNC(=O)C2CC(NS(=O)(=O)c3ccc(CCCO)cc3)CN(C(=O)OC(C)(C)C)C2)c2ccccc2Oc2ccccc21
11840,CC(COc1ccc(C2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1)N1CCN(C)C(=O)C1,CC(COc1ccc(C2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1)N1CCN(C)C(=O)C1
11841,CC(=O)Oc1ccc2c(c1)OCCO2,Oc1ccc2c(c1)OCCO2
11842,COC(=O)CC(c1ccc(F)c(OCc2ccc(-c3cc(OC)ccc3F)c(CC(C)(C)C)n2)c1)C1CC1,COc1ccc(F)c(-c2ccc(COc3cc(C(CC(=O)O)C4CC4)ccc3F)nc2CC(C)(C)C)c1
11843,COC(=O)C(OC(C)(C)C)c1c(C2=CCC(C)(C)CC2)c(-c2ccccc2)nn1C,Cn1nc(-c2ccccc2)c(C2=CCC(C)(C)CC2)c1C(OC(C)(C)C)C(=O)O
11844,COC(=O)c1cc2c(OC)c(OC)c(OC)cc2n1C,COc1cc2c(cc(CO)n2C)c(OC)c1OC
11845,N#Cc1ccc(-c2ncccc2C(F)(F)F)cc1[N+](=O)[O-],N#Cc1ccc(-c2ncccc2C(F)(F)F)cc1N
11846,CC(C)(C)OC(=O)COc1ncc(C(=O)NCc2ccccc2)cc1C(=O)NCc1ccccc1,O=C(O)COc1ncc(C(=O)NCc2ccccc2)cc1C(=O)NCc1ccccc1
11847,CCOC(=O)c1cnn(Cc2ccc(Cn3cccn3)c(OC)c2)c1,COc1cc(Cn2cc(C(=O)O)cn2)ccc1Cn1cccn1
11848,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN2CCC1CC2,Nc1ccc(OC(=O)N2CCN3CCC2CC3)cc1
11849,CCOC(=O)c1cc(Oc2ccccc2)ccc1NC(=O)c1ccc(OC)c(Cl)c1,COc1ccc(C(=O)Nc2ccc(Oc3ccccc3)cc2C(=O)O)cc1Cl
11850,COC(=O)c1cc(Cl)c(OC)c(OC(C)C)c1,COc1c(Cl)cc(C(=O)O)cc1OC(C)C
11851,COC(=O)CCCCC(Br)C(O)c1cccnc1,COC(=O)CCCCC1OC1c1cccnc1
11852,CC1(C)C=Cc2c([N+](=O)[O-])ccc(C#N)c2O1,CC1(C)C=Cc2c(N)ccc(C#N)c2O1
11853,Nc1ncnn2c(C3CCCN(C(=O)OCc4ccccc4)C3)cc(-c3ccc4cn(Cc5ccccc5)nc4c3)c12,Nc1ncnn2c(C3CCCNC3)cc(-c3ccc4cn(Cc5ccccc5)nc4c3)c12
11854,COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CO[Si](C(C)C)(C(C)C)C(C)C,COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CO
11855,Cc1cc([N+](=O)[O-])c(C)cc1Sc1cccc(O)c1,Cc1cc(Sc2cccc(O)c2)c(C)cc1N
11856,COCC(C)Oc1cc(Oc2ccc(S(=O)(=O)N(C)Cc3ccc(OC)cc3)nc2)cc(-c2ccc(C3=NCC(CO)O3)[nH]2)c1,CNS(=O)(=O)c1ccc(Oc2cc(OC(C)COC)cc(-c3ccc(C4=NCC(CO)O4)[nH]3)c2)cn1
11857,CCSc1ccccc1C(=O)OC,CCSc1ccccc1CO
11858,CCCn1c(=O)n(-c2ccc(-c3ccccc3S(C)(=O)=O)cc2)c(=O)c2c1ncn2-c1cccc(C#N)c1,CCCn1c(=O)n(-c2ccc(-c3ccccc3S(C)(=O)=O)cc2)c(=O)c2c1ncn2-c1cccc(CN)c1
11859,COc1cc2c(cc1Br)C(CO)CN(C(=O)C(F)(F)F)CC2,COc1cc2c(cc1Br)C(CO)CNCC2
11860,COc1cc2c(Oc3ccc([N+](=O)[O-])cc3F)ccnc2cc1OCCCN1CCOCC1,COc1cc2c(Oc3ccc(N)cc3F)ccnc2cc1OCCCN1CCOCC1
11861,N#CCc1c2cccn(CC(=O)c3ccccc3)c-2nc1Cl,N#CCc1c2cccn(CC(O)c3ccccc3)c-2nc1Cl
11862,CCN1c2c(cccc2C(C)(C)C)C(=O)CC1CO[SiH](C)C,CCN1c2c(cccc2C(C)(C)C)C(O)CC1CO[SiH](C)C
11863,CCOC(=O)C1(CO)CCN(C(=O)OC(C)(C)C)CC1,CCOC(=O)C1(CO)CCNCC1
11864,CCN(CC)CC1CC1C(=O)c1ccc(-n2ccnc2)cc1,CCN(CC)CC1CC1C(O)c1ccc(-n2ccnc2)cc1
11865,COc1cc(Cl)c(I)cc1[N+](=O)[O-],COc1cc(Cl)c(I)cc1N
11866,Cc1cc(NC2CCN(C3CCN(C(=O)OCc4ccccc4)CC3)C2=O)c(F)cc1S(C)(=O)=O,Cc1cc(NC2CCN(C3CCNCC3)C2=O)c(F)cc1S(C)(=O)=O
11867,COc1cc(C(=O)c2cccc(C)c2)c(Oc2c(Br)cc(CC(=O)O)cc2Br)cc1C(C)C,COc1cc(C(O)c2cccc(C)c2)c(Oc2c(Br)cc(CC(=O)O)cc2Br)cc1C(C)C
11868,Cn1ccc2cc([N+](=O)[O-])ccc21,Cn1ccc2cc(N)ccc21
11869,COc1c(F)cccc1-c1ccc(C)c([N+](=O)[O-])c1,Cc1ccc(-c2cccc(F)c2O)cc1[N+](=O)[O-]
11870,COC(=O)c1ccc2[nH]cc(C=C[N+](=O)[O-])c2c1,COC(=O)c1ccc2[nH]cc(CC[N+](=O)[O-])c2c1
11871,Cc1cccc2c1c(Cn1c(=O)n(C3=C(C(=O)O)CCC3)c3ccccc31)cn2C,Cc1cccc2c1c(Cn1c(=O)n(C3CCCC3C(=O)O)c3ccccc31)cn2C
11872,CCOC(=O)C1(CC(=O)OC(C)(C)C)C(=O)N(Cc2ccc(Br)cc2F)C(=O)c2cccn21,CCOC(=O)C1(CC(=O)O)C(=O)N(Cc2ccc(Br)cc2F)C(=O)c2cccn21
11873,O=C(O)c1cc(Br)c(Br)o1,O=C(O)c1cc(Br)co1
11874,CCCN(CC1CCN(C(=O)OC(C)(C)C)CC1)C1CCc2ccc([N+](=O)[O-])cc2C1,CCCN(CC1CCNCC1)C1CCc2ccc([N+](=O)[O-])cc2C1
11875,CC(=O)Nc1cc(-c2cnc(Cl)c(S(=O)(=O)NC(C)(C)C)c2C)ccn1,CC(=O)Nc1cc(-c2cncc(S(=O)(=O)NC(C)(C)C)c2C)ccn1
11876,O=C(Nc1cn2cc(Br)ccc2n1)C(F)(F)F,Nc1cn2cc(Br)ccc2n1
11877,COC(=O)c1ccnc(-c2cc(F)c(C(F)(F)F)c(F)c2)c1,COC(=O)C1CCNC(c2cc(F)c(C(F)(F)F)c(F)c2)C1
11878,COC(=O)c1ccc2c(c1)NC(=O)CS2,O=C1CSc2ccc(C(=O)O)cc2N1
11879,CCCCC(Cc1ccc(OC)c(OC)c1)C(=O)OCC,CCCCC(CO)Cc1ccc(OC)c(OC)c1
11880,CCOC(=O)C(F)=C(C)c1cc2c(cc1OCC)OC(C)(C)C=C2c1ccccc1,CCOc1cc2c(cc1C(C)=C(F)CO)C(c1ccccc1)=CC(C)(C)O2
11881,Cc1oc(C=Cc2ccccc2)nc1CN1c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2CC1C,Cc1oc(CCc2ccccc2)nc1CN1c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2CC1C
11882,N#CC1(c2ccccc2F)CCC1,NCC1(c2ccccc2F)CCC1
11883,CCCCOc1nc(N)c2nc(OC)n(CCCCC3CCCN(C(=O)OCc4ccccc4)C3)c2n1,CCCCOc1nc(N)c2nc(OC)n(CCCCC3CCCNC3)c2n1
11884,COC(=O)c1cccnc1C,Cc1ncccc1CO
11885,CCN(CC)CC=Cc1cc(F)ccc1S(=O)(=O)Nc1ccc2c(c1C(=O)OC)CCn1nccc1-2,CCN(CC)CC=Cc1cc(F)ccc1S(=O)(=O)Nc1ccc2c(c1C(=O)O)CCn1nccc1-2
11886,CC1(N)CN(Cc2ccccc2)C(=O)C12CC2,CC1(N)CN(Cc2ccccc2)CC12CC2
11887,CCCOC(=O)N1CCN(C(=O)OCc2ccccc2)CC1,CCCOC(=O)N1CCNCC1
11888,CC(C)(C)OC(=O)N1CC(c2ccc(Nc3ncc(F)c4nn(-c5c(Cl)cccc5C#N)cc34)nc2)C1,N#Cc1cccc(Cl)c1-n1cc2c(Nc3ccc(C4CNC4)cn3)ncc(F)c2n1
11889,CCC(CS(=O)(=O)C(C)(C)C)N1C(=O)C(CC(=O)OC)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,CCC(CS(=O)(=O)C(C)(C)C)N1C(=O)C(CCO)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
11890,CCOC(=O)C=Cc1ccc(O)c2c1CCC2,CCOC(=O)CCc1ccc(O)c2c1CCC2
11891,COC(=O)C(N)COCCCl,COC(=O)C1COCCN1
11892,CC(C)(C)OC(=O)N1CCN(c2cc(C(N)=O)c(-c3ccccc3)c(-c3ccnc(NC4CCCCC4)c3)n2)CC1,NC(=O)c1cc(N2CCNCC2)nc(-c2ccnc(NC3CCCCC3)c2)c1-c1ccccc1
11893,O=C(CCCCCCNC(=O)c1cc2cccc3c2n1CCC3)NOC1CCCCO1,O=C(CCCCCCNC(=O)c1cc2cccc3c2n1CCC3)NO
11894,CN(C(=O)c1ccccc1)c1cc(Cl)cc(Cl)c1,CNc1cc(Cl)cc(Cl)c1
11895,CC(C)(C)OC(=O)N1CCC(NC(=O)OCc2ccccc2)C1,CC(C)(C)OC(=O)N1CCC(N)C1
11896,CC(=O)N1CCN(Cc2ccccc2)CC1C,CC(=O)N1CCNCC1C
11897,COC(=O)c1cc(C)oc1C,Cc1cc(CO)c(C)o1
11898,O=C(O)CCn1cc(CCNS(=O)(=O)c2ccc(F)cc2)c2ccccc21,O=C(O)CCN1CC(CCNS(=O)(=O)c2ccc(F)cc2)c2ccccc21
11899,Fc1ccc(-c2sc(Br)c(Br)c2-c2ccncc2)cc1,Fc1ccc(-c2scc(Br)c2-c2ccncc2)cc1
11900,CC1CN(Cc2ccccc2)CCN1c1nc2cccnc2o1,CC1CNCCN1c1nc2cccnc2o1
11901,Cc1cc(F)ccc1Nc1ccc(C(=O)c2cc(OCC(O)CO)ccc2C)c([N+](=O)[O-])c1,Cc1cc(F)ccc1Nc1ccc(C(=O)c2cc(OCC(O)CO)ccc2C)c(N)c1
11902,CN(C)c1cc(NC(=O)OC(C)(C)C)c([N+](=O)[O-])cc1-c1cccc(F)c1F,CN(C)c1cc(NC(=O)OC(C)(C)C)c(N)cc1-c1cccc(F)c1F
11903,CC(C)(C)OC(=O)N1CC(Oc2ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3c2)C1,Clc1cc(Nc2ncnc3ccc(OC4CNC4)cc23)ccc1OCc1ccccn1
11904,N#Cc1cc([N+](=O)[O-])ccc1N1CCN(C2COC2)CC1,N#Cc1cc(N)ccc1N1CCN(C2COC2)CC1
11905,Cc1ccc(C)c([Si](C)(C)c2ccccc2)c1CO,Cc1ccc(C)c([Si](C)(C)c2ccccc2)c1C=O
11906,O=[N+]([O-])c1ccc(Oc2cccc3[nH]ccc23)c(Cl)c1,Nc1ccc(Oc2cccc3[nH]ccc23)c(Cl)c1
11907,N#CCC1(O)C2=C(C=CCS2)Oc2ccccc21,NCCC1(O)C2=C(C=CCS2)Oc2ccccc21
11908,CCCCCCCN1C(=O)C2CC2(c2ccc([N+](=O)[O-])cc2)C1=O,CCCCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O
11909,COc1cccc(C2CNc3ccccc32)c1,Oc1cccc(C2CNc3ccccc32)c1
11910,COC(=O)Cc1cccc(-c2ccccc2)c1,O=C(O)Cc1cccc(-c2ccccc2)c1
11911,COCOc1ccccc1CC(=O)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,O=C(Cc1ccccc1O)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1
11912,CC(C)(C)OC(=O)NC1=NC(C)(c2cc(N=[N+]=[N-])ccc2F)C(F)S(=O)(=O)C1(C)C,CC(C)(C)OC(=O)NC1=NC(C)(c2cc(N)ccc2F)C(F)S(=O)(=O)C1(C)C
11913,O=CC1(Nc2ccccc2)CCN(Cc2ccccc2)CC1,OCC1(Nc2ccccc2)CCN(Cc2ccccc2)CC1
11914,COC(=O)c1ccc2nc(-c3cc4ccc(F)cc4o3)c(N3CCCCCC3)nc2c1,O=C(O)c1ccc2nc(-c3cc4ccc(F)cc4o3)c(N3CCCCCC3)nc2c1
11915,CCCc1nc(CSc2ccc([N+](=O)[O-])c(NC)n2)c(C(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CCCc1nc(CSc2ccc(N)c(NC)n2)c(C(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
11916,COc1nc2c(N)nc(OCCCCO)nc2n1Cc1ccccc1,Nc1nc(OCCCCO)nc2c1nc(O)n2Cc1ccccc1
11917,CC1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc(C2CCN(C(=O)OC(C)(C)C)CC2)c1,CC1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc(C2CCNCC2)c1
11918,CN1CCN(c2ccncc2)C(=O)C1,CN1CCN(C2CCNCC2)C(=O)C1
11919,COc1cccc(CCc2ccccc2OCCC2CCN(C(=O)OC(C)(C)C)CC2)c1,COc1cccc(CCc2ccccc2OCCC2CCNCC2)c1
11920,CC(C)(C)OC(=O)NC(CO)CCNC(=O)OCc1ccccc1,CC(C)(C)OC(=O)NC(CO)CCN
11921,COC(=O)c1sc(Nc2cc(COC(=O)C(C)(C)C)ccc2[N+](=O)[O-])cc1OC(C)c1ccccc1C(F)(F)F,COC(=O)c1sc(Nc2cc(COC(=O)C(C)(C)C)ccc2N)cc1OC(C)c1ccccc1C(F)(F)F
11922,COc1cc(C(N)=O)c([N+](=O)[O-])cc1OCCCN1CCCC1,COc1cc(C(N)=O)c(N)cc1OCCCN1CCCC1
11923,Oc1ccc(Cl)cc1C1CN(Cc2ccccc2)CC1c1ccccc1Br,Clc1ccc2c(c1)C1CN(Cc3ccccc3)CC1c1ccccc1O2
11924,COC(=O)c1ccc(Oc2nccnc2C2=CN(C(=O)OC(C)(C)C)CCC2)cc1,COC(=O)c1ccc(Oc2nccnc2C2CCCN(C(=O)OC(C)(C)C)C2)cc1
11925,O=[N+]([O-])c1ccc2c(c1)OCC2,Nc1ccc2c(c1)OCC2
11926,CCOC(=O)C(=O)c1sc(Br)cc1Br,O=C(O)C(=O)c1sc(Br)cc1Br
11927,COC(=O)c1ccc(C=CC2CCOCC2)cc1,COC(=O)c1ccc(CCC2CCOCC2)cc1
11928,O=C(NCc1ccccn1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
11929,O=Cc1c(Cl)cccc1C1CC1,OCc1c(Cl)cccc1C1CC1
11930,CCCCCCCCC1(CO)CCCCC1=O,CCCCCCCCC1(CO)CCCCC1O
11931,CC(C)(C)OC(=O)N(Cc1cc2c(cn1)OCCO2)C1CCN(CCn2c(=O)ccc3ncc(C(F)(F)F)cc32)CC1,O=c1ccc2ncc(C(F)(F)F)cc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1
11932,CCCC(C(=O)OC)c1c(C)nc(-c2ccccc2)nc1-c1ccc2ccn(C)c2c1,CCCC(C(=O)O)c1c(C)nc(-c2ccccc2)nc1-c1ccc2ccn(C)c2c1
11933,CCOC(=O)Cc1ccc(OC2CCN(C(=O)OC(C)(C)C)C2)cc1,CC(C)(C)OC(=O)N1CCC(Oc2ccc(CC(=O)O)cc2)C1
11934,COc1ccc(N2CCN(Cc3ccc4ccccc4c3)CC2)cc1,Oc1ccc(N2CCN(Cc3ccc4ccccc4c3)CC2)cc1
11935,CC(=O)Cc1c(Cl)cccc1Cl,CC(O)Cc1c(Cl)cccc1Cl
11936,CC(C)(C)OC(=O)N1CCC(C#N)(c2ccc(I)cc2)CC1,CC(C)(C)OC(=O)N1CCC(CN)(c2ccc(I)cc2)CC1
11937,COC(OC)c1ccnc(SC)n1,CSc1nccc(C=O)n1
11938,COC(=O)c1cc2ccc3[nH]ccc3c2[nH]1,O=C(O)c1cc2ccc3[nH]ccc3c2[nH]1
11939,CC(C)(C)OC(=O)N1CCCC1C=Cc1ccccc1,CC(C)(C)OC(=O)N1CCCC1CCc1ccccc1
11940,CC(C)CC(C(=O)NC(C(=O)NC1CC1)C(C)(C)C)C(CN1C(=O)c2ccccc2C1=O)C(=O)OCc1ccccc1,CC(C)CC(C(=O)NC(C(=O)NC1CC1)C(C)(C)C)C(CN1C(=O)c2ccccc2C1=O)C(=O)O
11941,CC(=O)COCCCC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,CC(O)COCCCC(N(C)C)C1(c2ccc(Cl)cc2)CCC1
11942,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)OCc4ccccc4)ccc3n(C)c12,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)CCCCC(=O)O)ccc3n(C)c12
11943,CCOC(=O)C(Cc1ccc(OCCNC(=O)c2ccc(-c3ccccn3)cc2)c([N+](=O)[O-])c1)Oc1ccccc1,O=C(NCCOc1ccc(CC(Oc2ccccc2)C(=O)O)cc1[N+](=O)[O-])c1ccc(-c2ccccn2)cc1
11944,COC(=O)c1ccc2c(c1)CC(Nc1ccnc(Cl)c1)CC2,COC(=O)c1ccc2c(c1)CC(Nc1ccncc1)CC2
11945,CC(C)(C)OC(=O)NC1CCN(c2ccc(OCc3ccccc3)cc2)C1=O,NC1CCN(c2ccc(OCc3ccccc3)cc2)C1=O
11946,COC(=O)c1ccc(C=CC(=O)OC(C)(C)C)cc1OC,COC(=O)c1ccc(C=CC(=O)O)cc1OC
11947,Cc1noc(-c2c(F)cccc2C(=O)N2CC3CN(C(=O)OC(C)(C)C)CC3C2)n1,Cc1noc(-c2c(F)cccc2C(=O)N2CC3CNCC3C2)n1
11948,COC(=O)c1ccc(C)c(C(=O)Nc2ccc(N)nc2)c1,Cc1ccc(C(=O)O)cc1C(=O)Nc1ccc(N)nc1
11949,CC(C)(C)OC(=O)NC1CCN(c2nc(-c3ccncc3)cc3cnccc23)CC1,NC1CCN(c2nc(-c3ccncc3)cc3cnccc23)CC1
11950,O=[N+]([O-])c1cc(Cl)ccc1Sc1ccccc1,Nc1cc(Cl)ccc1Sc1ccccc1
11951,Cc1cccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC(CN(C)C)C2=O)c1,Cc1cccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC(CN(C)C)C2O)c1
11952,CCOC(=O)C1Cc2c(sc(N)c2C(=O)OC(C)(C)C)CO1,CC(C)(C)OC(=O)c1c(N)sc2c1CC(C(=O)O)OC2
11953,O=[N+]([O-])c1ccc2c(cnn2Cc2cccc(F)c2)c1,Nc1ccc2c(cnn2Cc2cccc(F)c2)c1
11954,CCCc1c(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)c(=O)n(C2CCC(=O)CC2)c2ncnn12,CCCc1c(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)c(=O)n(C2CCC(O)CC2)c2ncnn12
11955,Cc1cc(CNC(=O)c2nc3n(c(=O)c2O)CCN(C(=O)OC(C)(C)C)CC3N(C)C(=O)C(=O)N(C)C)ccc1F,Cc1cc(CNC(=O)c2nc3n(c(=O)c2O)CCNCC3N(C)C(=O)C(=O)N(C)C)ccc1F
11956,COC(=O)c1cccc(C(O)c2c(N3CCCC3)nn3c([Si](C)(C)C)c(Cl)ccc23)n1,COC(=O)c1cccc(Cc2c(N3CCCC3)nn3c([Si](C)(C)C)c(Cl)ccc23)n1
11957,CCCC(Oc1ccccc1COc1ccc2oc(-c3nc(C(C)(C)C)cs3)cc2c1)C(N)=O,CCCC(C#N)Oc1ccccc1COc1ccc2oc(-c3nc(C(C)(C)C)cs3)cc2c1
11958,COc1ccc(COc2ncccc2-c2nc3cc(F)c(F)cc3n2Cc2cccc(Cl)c2)cc1,Oc1ncccc1-c1nc2cc(F)c(F)cc2n1Cc1cccc(Cl)c1
11959,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
11960,Cc1oc2c(C)c(C)c(NC(=O)c3ccc(F)cc3)c(C)c2c1-c1ccc(C(C)C)cc1,Cc1oc2c(C)c(C)c(NCc3ccc(F)cc3)c(C)c2c1-c1ccc(C(C)C)cc1
11961,CCOC(=O)COc1ccccc1NC1CCN(C(=O)OC(C)(C)C)CC1,CC(C)(C)OC(=O)N1CCC(Nc2ccccc2OCC(=O)O)CC1
11962,CC(=O)c1ccc(NS(C)(=O)=O)c(Sc2ccc(Cl)cc2Cl)c1,CC(O)c1ccc(NS(C)(=O)=O)c(Sc2ccc(Cl)cc2Cl)c1
11963,CC(C(=O)O)c1ccc(CC2CCCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CCCCC2O)cc1
11964,CCOC(=O)C1(C(O)c2ccccc2Cl)CCCC1,OCC1(C(O)c2ccccc2Cl)CCCC1
11965,COC(=O)c1ccnc(N2CCCCC2)c1,OCc1ccnc(N2CCCCC2)c1
11966,CCOC(=O)C(C)(Cc1ccc(OCCC2CN(Cc3cccc(C(F)(F)F)c3)C(=O)N2C)cc1)Oc1ccccc1,CN1C(=O)N(Cc2cccc(C(F)(F)F)c2)CC1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1
11967,N#Cc1ccc(-c2nc3ccncc3[nH]2)cc1,NCc1ccc(-c2nc3ccncc3[nH]2)cc1
11968,CCOC(=O)C=Cc1ccc(C)c(-c2cc3c(cc2C)C(C)(C)CCC3(C)C)c1,Cc1ccc(C=CC(=O)O)cc1-c1cc2c(cc1C)C(C)(C)CCC2(C)C
